"350","A.J. Dillon","RB","PHI","1.4","1.7","0","0.3","-","3.1","1.1","4.2","BYE","-","-","-","-","0","1.8","25.4","0.3","3.6","39.3"
"351","Aldrick Rosas","K","FA","-","-","-","15","-","-","-","-","-","-","-","9","-","6","2","5","2","6.5","39"
"351","Adam Shaheen","TE","FA","0","0.9","0","0","6.8","12.6","-","0","0","2.4","0","7.2","0","3.6","2","0.8","2.7","2.4","39"
"353","Donald Parham Jr.","TE","PIT","-","-","-","8.4","0","-","8.7","0","0","1.8","0","0","3.1","0","0","5.7","11.2","3","38.9"
"354","Chad Hansen","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","12.6","9.1","12.5","1.3","2.6","7.6","38.1"
"355","Jeremy McNichols","RB","WAS","0","0.7","1","-","3.6","7.2","0.2","4.9","1","3.9","0.7","2","9.2","1.4","1","1.1","0","2.4","37.9"
"356","DeSean Jackson","WR","FA","5.6","9.4","2.1","-","-","-","6.1","-","-","-","-","-","-","-","-","14.6","-","7.6","37.8"
"357","Deonte Harty","WR","FA","3.1","4.9","1.5","2.5","-","-","12.6","3.2","4.5","2.4","3","-","-","-","-","-","-","4.2","37.7"
"358","Matt Breida","RB","FA","2.2","4.4","0.4","6.3","6.4","3.2","-","1.3","-","-","0.4","4.3","-","-","8.6","0","0","3.1","37.5"
"359","Van Jefferson","WR","TEN","3.6","6.4","0","0","0","1.3","1.9","3.3","-","2","7.2","0","4.7","0","0","0","7","2.3","37.4"
"360","Dontrelle Inman","WR","FA","3.1","2.7","17.3","4.9","0.3","7","0","-","-","-","-","2","0","-","-","-","0","3.7","37.3"
"361","Tyler Kroft","TE","FA","0","0","16.4","1.7","0","1.2","8.4","1.6","6.6","-","-","-","-","-","-","0","-","3.6","35.9"
"362","Mohamed Sanu Sr.","WR","FA","-","0","1.4","0","-","-","-","-","-","-","0","13.2","4.6","4.7","5.8","3.2","2.6","3.6","35.5"
"363","Pharaoh Brown","TE","MIA","-","-","0","0","0.9","3.8","0","-","0","9.1","3.2","0","0","-","1.6","3.4","13.3","2.7","35.3"
"364","Detroit Lions","DST","DET","1","-3","7","0","BYE","6","4","0","4","4","6","0","5","-1","-1","4","-1","2.2","35"
"365","Tyler Johnson","WR","NYJ","-","-","0","0","8.1","7.2","7.4","4.5","1.6","0","0","0","-","0","0","4","2.1","2.5","34.9"
"365","Tyler Conklin","TE","LAC","0","0","0","0","0","0","-","0","0","2.1","0","1","1.5","6.5","13.2","5.1","5.5","2.2","34.9"
"367","Byron Pringle","WR","FA","0","0","0","-","2.8","5.6","6","3.7","0","-","3.2","-","-","-","0","0","13.2","2.9","34.5"
"368","Freddie Swain","WR","FA","2.2","8.6","1.8","4.2","2.4","-","0","0","0","5.2","0","0","0","9.2","0.8","0","0","2.2","34.4"
"369","Jake Luton","QB","FA","-","-","-","-","-","-","-","-","22.5","9.8","2","-","-","-","-","-","-","11.4","34.3"
"370","Marcedes Lewis","TE","FA","0","0.9","8.3","-","-","0","1.4","0","6.6","0","1.3","8.6","4.1","1.1","0","0","1.4","2.2","33.7"
"371","Josh Adams","RB","FA","9.2","0","-","-","-","-","-","-","-","-","-","0.1","7.4","4","0","0","12.9","4.2","33.6"
"372","Isaiah Wright","WR","FA","0","-","5","4.9","0.8","4.6","-","-","2.5","8.9","1.2","0","1","1.4","2.5","0","0","2.3","32.8"
"373","Chris Thompson","RB","FA","1.6","10.2","6.3","0","5.7","3","-","-","5.8","0","-","-","-","-","-","-","-","4.1","32.6"
"374","Devonta Freeman","RB","FA","-","-","1","8.8","15.7","6.2","0.8","-","-","-","-","-","-","-","-","-","-","6.5","32.5"
"374","Marcus Johnson","WR","FA","-","-","-","3.2","6.8","13.3","-","4.9","2.4","0","1.9","0","0","0","0","-","-","3","32.5"
"376","O.J. Howard","TE","FA","11.6","1.6","6.4","12.5","-","-","-","-","-","-","-","-","-","-","-","-","-","8","32.1"
"377","Jeff Driskel","QB","FA","-","19.7","11.4","0.9","-","-","-","-","-","-","-","-","-","-","-","-","-","10.7","32.1"
"378","Rodney Smith","RB","FA","-","-","-","-","-","-","-","-","-","2","2.9","1.8","-","3.4","6.2","4.8","10.9","4.6","32"
"379","Jesse James","TE","FA","0","0","10.3","3.6","-","0.8","0","2.8","0.5","1.9","0.8","1.5","7.4","0","1.6","0","0.7","2","31.9"
"380","Marquez Callaway","WR","SF","-","0","0","2.1","5.4","-","11.5","-","2.1","0","0","0","-","-","-","4.1","6.6","2.9","31.8"
"381","Royce Freeman","RB","FA","1.7","2","4.5","2.2","-","3.5","2.2","0","0","3.6","0","5","0","0","0.4","3.3","2.7","1.9","31.1"
"382","Bryan Edwards","WR","FA","1.4","5.2","5.8","-","-","-","-","-","0","2.1","0.6","2","0","0","0","1.6","12.1","2.6","30.8"
"383","Adam Trautman","TE","DEN","0","2.2","2.7","0","BYE","-","0","0","11.4","0","2.4","1.3","2.4","1.7","0","5.5","1","2","30.6"
"384","Ian Thomas","TE","LV","2.6","0","1.4","7.5","0","1.4","1.6","4.3","1.3","1.2","0","0.9","-","3.5","4.4","0","0.4","1.9","30.5"
"385","Nick Boyle","TE","FA","1.3","1.6","7","1.4","0.7","10.8","-","0","6.6","0.9","-","-","-","-","-","-","-","3.4","30.3"
"386","Jordan Howard","RB","FA","6.7","6.4","6.1","0.4","-","-","-","-","7.9","-","-","-","1.9","-","-","0.8","-","4.3","30.2"
"387","Mike Nugent","K","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","14","8","7","1","7.5","30"
"388","Darwin Thompson","RB","FA","0","2.1","-0.9","-","0","1.7","-","0.3","0","-","0","0","0","0","-","0","26.5","2.3","29.7"
"389","Mack Hollins","WR","NE","0","0","0","0","0","0","-","0","7.6","0.6","1.4","2.9","1.2","9.1","2.8","5.2","-1.2","1.9","29.6"
"390","Zay Jones","WR","ARI","0","8","4.7","5.2","0.7","-","0","0","0","1.1","2.3","0.8","0","1.2","1.4","0","4.2","1.8","29.6"
"391","Foster Moreau","TE","NO","0","3.6","9.5","1.3","0","BYE","0","0","0","0","0","0","0","11.2","2.7","0","1.2","1.8","29.5"
"392","Travis Homer","RB","CHI","1.3","2.1","1.9","7.3","1.4","-","1","0.4","9.5","3.4","BYE","-","-","-","-","-","-","3.1","28.3"
"393","Josh Lambo","K","FA","12","6","-","-","-","-","1","-","9","-","-","-","-","-","-","-","-","7","28"
"394","Bisi Johnson","WR","FA","7.1","2.9","0","0","1.8","0","-","0","0","0","1.4","12.9","0","0","0","1.8","0","1.7","27.9"
"395","JaMycal Hasty","RB","FA","-","-","2.3","0","0","3.7","7.8","9.6","2.3","1.9","-","-","-","-","-","-","-","3.5","27.6"
"396","Austin Seibert","K","FA","0","-","-","-","-","-","-","-","-","-","-","-","-","1","9","14","3","5.4","27"
"397","Marcus Mariota","QB","WAS","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","26.8","-","-","26.8","26.8"
"398","Ameer Abdullah","RB","SF","0","0","0","0","0","1.3","-","0","8.7","0","0","0","3.4","3.1","0","1.3","8.2","1.6","26"
"399","Kenny Stills","WR","FA","0","2.6","5","10.9","1.9","0","4.4","-","0","1.1","0","-","-","-","-","-","-","2.6","25.9"
"400","Jason Witten","TE","FA","0.7","0.8","0","8.8","1.6","-","1.1","3.1","0.5","0","6.6","0","0","0","0","2.2","0","1.6","25.4"
"401","Jeff Smith","WR","FA","-","-","-","11.6","3.8","1.3","0","4.4","0","-","1","1.2","-","1.9","0","0","0","2.1","25.2"
"402","Dare Ogunbowale","RB","HOU","-","0","0","0","0","0","0","BYE","0","1","0","-","0.7","1.7","3","9.3","9.2","1.8","24.9"
"403","KeeSean Johnson","WR","FA","-","-","3.4","-","1","-","-","-","-","-","-","1.2","4.7","1.4","4.8","6","2.3","3.1","24.8"
"404","Ryan Izzo","TE","FA","3","2.9","0","0","-","3.3","1.3","3.4","0","2.5","6.9","0","1.1","-","-","-","-","2","24.4"
"405","Cameron Batson","WR","FA","-","4.7","0","-","-","1.8","-","-","1.1","1.8","3.5","0.5","8.9","0","0","1.7","0","2","24"
"406","Mike Thomas","WR","FA","2.7","11.1","1.9","1","-0.8","1.5","6.4","0","-","0","-","-","0","0","0","0","0","1.7","23.8"
"407","John Hightower","WR","FA","0.3","0","2.9","3.2","4.8","5.5","6.4","0","-","0","0","0.6","0","-","-","-","0.1","1.8","23.8"
"408","Chad Henne","QB","FA","-","-","-","-","-","-","6.3","0.7","-","-","-","-","-","-","-","-","16.7","7.9","23.7"
"409","Brandon Powell","WR","FA","0","0","4.2","0","0","0","0.9","0","7.8","-","0.3","7.4","1.4","1.4","1.5","-1.3","-","1.6","23.6"
"410","Albert Okwuegbunam Jr.","TE","FA","-","-","-","-","-","5.5","9.5","7.4","1.2","-","-","-","-","-","-","-","-","5.9","23.6"
"411","KhaDarel Hodge","WR","ATL","1.7","4.9","0","-","-","-","-","0","-","0","8.8","4.6","-","-","0","-","3.5","2.6","23.5"
"412","Alec Ingold","RB","MIA","0","7.5","1.6","3.8","3.5","-","2.6","0.3","1.1","0","1.6","0","0.7","0.5","0.2","0","0","1.5","23.4"
"413","Jace Sternberger","TE","FA","0","0","5.1","0","-","0","6.8","6.1","0.6","0","3.8","1","0","-","-","-","-","2","23.4"
"414","Gunner Olszewski","WR","NYG","-","-","-","1.6","-","0","0","0.6","2","0","0","0.1","16.3","0","0","0","2.4","1.8","23"
"415","Kalif Raymond","WR","DET","0","0","13","-","3.6","4.7","0","1.6","0","0","0","0","0","0","-","0","0","1.5","22.9"
"416","Noah Brown","WR","WAS","0","3.8","1.4","6.3","0","2.5","0","0","0","-","1.1","0","5.5","0","2.2","0","0","1.4","22.8"
"417","Jamal Agnew","WR","ATL","0","0.5","3.2","0.8","-","2.7","0","1.1","-","BYE","2.5","0","3.4","2","2.5","6","-2","1.6","22.7"
"418","Nick Vannett","TE","FA","-0.1","0","-","1.2","-","1.2","3.5","0","1.6","0","3.4","0","1.7","10","0","0","0","1.5","22.5"
"419","Ray-Ray McCloud III","WR","ATL","0","0","0","-","9","0","2.2","1.1","2.6","1.3","4.3","-0.7","1.4","0","0.3","0","0.7","1.4","22.2"
"420","Auden Tate","WR","FA","0","-","3.9","2","1.7","-","0","10","-","3.4","1","0","-","-","-","-","-","2.4","22"
"421","Equanimeous St. Brown","WR","FA","-","-","-","-","-","0","0","1.7","0","0","2.8","5.6","1.2","2","0","8.6","0","1.8","21.9"
"422","C.J. Ham","RB","MIN","0","0.4","1.6","0.2","0","0","BYE","0.2","0","1.3","0","1","7.7","3.7","0","-","5.4","1.4","21.5"
"423","Ryan Finley","QB","FA","-","-","0","-","-","-","-","-","-","-","2.1","-","0.6","0.2","18.3","-","-","4.2","21.2"
"424","Matthew Wright","K","CAR","-","-","-","-","-","-","-","-","-","-","-","-","5","-","-","4","12","7","21"
"425","Ke'Shawn Vaughn","RB","FA","-","0","-","9.6","-0.5","4.2","0","0","-","-","-","-","-","-0.3","0.4","7.4","0","2.1","20.8"
"425","Antonio Williams","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","20.8","20.8","20.8"
"427","LeSean McCoy","RB","FA","0.7","4.6","3.4","1.1","-","1.2","-","-","-","0","-","0","-","4","4.7","1","-","2.1","20.7"
"428","Alex Collins","RB","FA","-","-","-","-","-","-","-","-","0.5","11.2","-","-","-","-","-","-","8.9","6.9","20.6"
"428","Tyler Ervin","RB","FA","4.9","0.9","2.3","1.3","-","-","-","1.2","9.2","0.8","-","-","0","-","-","-","-","2.6","20.6"
"430","Christian Blake","WR","FA","0","0","0","6.2","0","1","0","2.4","4.6","-","3.8","2.2","0","0","0.4","0","0","1.3","20.6"
"431","Jacoby Brissett","QB","ARI","0","-","0.7","-","-","-","-","BYE","0","6.2","0.9","12.3","0.1","-0.2","0.2","0.1","0.3","1.9","20.6"
"432","Alshon Jeffery","WR","FA","-","-","-","-","-","-","-","-","-","0","0","2.5","0","8","7.3","2.7","-","2.9","20.5"
"433","Kaden Smith","TE","FA","2.7","0.9","1.8","1.5","1.2","3","0","1.1","1.3","2.2","-","-","0.8","1.1","0.5","0","2.1","1.3","20.2"
"434","Malcolm Perry","WR","FA","-","-","-","-","-","-","-","1","0","3.7","3.8","1.3","-","1","0.4","0","9","2.2","20.2"
"434","Maxx Williams","TE","FA","0","-","-","-","-","-","-","-","6.9","0","3.9","2","0","2.7","4.7","-","0","2.2","20.2"
"436","Quez Watkins","WR","ARI","-","-","-","-","0","0","-","BYE","-","-","-","-","-","0.8","11.5","6.7","1.1","3.4","20.1"
"437","Chase McLaughlin","K","TB","-","-","-","-","-","-","-","-","-","10","4","-","4","-","-","-","2","5","20"
"438","Laquon Treadwell","WR","IND","-","-","-","-","-","-","BYE","-","-","-","-","-","0","7.4","1.9","8.1","2.5","4","19.9"
"439","Anthony McFarland Jr.","RB","FA","-","-","5.4","-","0.6","1.3","0.6","0.1","3.2","-","0.3","3.1","1.5","-","1.9","-","1.7","1.8","19.7"
"440","D'Ernest Johnson","RB","FA","0.5","0","0","9.5","4.1","0.1","0.3","1.6","-","0","0","0","1","0","2.4","0","0","1.2","19.5"
"441","MyCole Pruitt","TE","FA","6.6","0","2.6","-","-","-","0","0","0","-","-","-","8.7","0","1.5","0","0","1.8","19.4"
"442","Mason Rudolph","QB","PIT","-","-","-","BYE","-","-0.1","-","-","0.1","0","-0.4","-","-","-","-","-","19.7","3.9","19.4"
"443","Colt McCoy","QB","FA","-","-","-","-","-","-","-","-","-","-","-","1.9","9.4","-1.3","9.1","-","-","4.8","19.2"
"443","Trayveon Williams","RB","FA","-","-","-","-","-","-","0","0","-","2.2","0","1.6","0","5.8","0.8","0.6","8.2","1.9","19.2"
"445","Darrell Daniels","TE","FA","0","0","3.4","0","4.7","0.6","0","-","8.6","0","-","-","-","-","0.7","1.2","0","1.6","19.2"
"446","Chris Hogan","WR","FA","0.5","10.5","0","4.3","3.5","-","-","-","-","-","-","-","-","-","-","-","-","3.8","18.8"
"446","Geoff Swaim","TE","FA","-","-","-","-","0","2","0","-","-","0","1.4","4.5","0","10.9","-","0","0","1.9","18.8"
"448","C.J. Uzomah","TE","FA","6.5","12.2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","9.4","18.7"
"449","Corey Clement","RB","FA","3.1","0","0.8","0.3","0","0","2.6","3.3","-","6.5","-","0.6","0","0","0","0","1.3","1.2","18.5"
"450","Troy Fumagalli","TE","FA","-","-","-","-","-","-","-","-","-","2.2","0","0","0","7.3","0","0","8.5","2.3","18"
"451","Gabe Nabers","RB","FA","0","0","0","1.4","0","-","0","6.7","6.9","1.4","0","0","0","0.3","0","0","1","1.1","17.7"
"452","Lee Smith","TE","FA","-","-","6.6","-","-","0","-","0","-","0","-","0.8","0","0","0","10.1","0","1.8","17.5"
"452","DeMichael Harris","WR","FA","-","-","-","-","-","4.4","-","-","7.5","2.6","2.5","0.8","-0.3","-","-","0","-","2.5","17.5"
"454","Vance McDonald","TE","FA","0.8","0.8","5","-","0.9","0","2.4","0","0.7","-","-","0","0","0","0","1","5.8","1.2","17.4"
"455","Patrick Laird","RB","FA","1.9","0","0","0","0","0.7","-","0","2.1","1.9","1.3","-1.1","3.2","2.8","4.2","0","0","1.1","17"
"456","Blake Bell","TE","FA","0","4.4","0","3.4","1.8","0","0","0","0.1","-","1.8","0","0.7","1.6","1.7","1.2","0","1","16.7"
"456","Ryan Nall","RB","FA","0","0.7","0","0","0","0","-","0.7","11.5","2.3","-","1.5","0","0","0","0","0","1.1","16.7"
"458","Alex Erickson","WR","FA","0","0","0","2.1","0","0","0","0","-","-2","1.5","-0.4","2.7","-0.6","0","11.8","1.5","1","16.6"
"459","D'Onta Foreman","RB","FA","-","-","-","-","-","-","-","3.7","1.1","8.8","0.1","2.8","0","-","-","-","-","2.8","16.5"
"460","Malik Taylor","WR","DET","0","0","0","2.5","BYE","0","7.6","3.1","0.9","0","0","0","1.9","-","0","0","0","1.1","16"
"461","Jarrett Stidham","QB","DEN","-","-","-","4.7","BYE","-","1.9","-","-","-","-","-","6.2","1.4","-","1.8","-","3.2","15.9"
"462","C.J. Board","WR","FA","2.7","4.7","1.4","0.3","0","1.3","-","-","1.5","0","-","1.6","0.3","0","0","2.1","0","1.1","15.9"
"463","Troymaine Pope","RB","FA","-","-","-","-","0","-","0.6","12","-","0","2.6","0.6","-","-","-","-","-","2.6","15.8"
"464","T.J. Yeldon","RB","FA","-","-","1.8","0","13.9","-","-","-","-","-","-","-","-","-","-","-","-","5.2","15.7"
"464","Reggie Bonnafon","RB","FA","-","-","1.6","14.1","-","-","-","-","-","-","-","-","-","-","-","-","-","7.9","15.7"
"466","Garrett Gilbert","QB","FA","-","-","-","-","-","-","-","-","15.5","-","-","-","-","-","-","-","0","7.8","15.5"
"467","Blaine Gabbert","QB","FA","-","-","-","-","-","0.2","-","-","-0.1","0","-","-","-","-","-","15.2","-","3.8","15.3"
"467","Brett Rypien","QB","MIN","-","-","1.1","14.2","-","-","0","-","-","-","-","-","-","-","-","-","-","5.1","15.3"
"469","Darrynton Evans","RB","BUF","-","-","0.9","-","1.2","-","-","-","-","-","BYE","-","-","-","12.7","0.3","0","3","15.1"
"470","DeAndre Washington","RB","FA","-","-","-","-","-","-","1.2","-","-","0.2","-","7","-","6.2","-","-","-","3.7","14.6"
"471","Stephen Anderson","TE","FA","0","0","0","0","0","-","0","0","0","0","0","0","1.1","0","0","6.8","6.7","0.9","14.6"
"471","Josh Hill","TE","FA","0","2.1","0","1.2","0.6","-","0.5","1.2","8.4","0","-","0","0","0.6","0","0","-","1","14.6"
"473","Tarik Cohen","RB","FA","5.7","3.2","5.6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4.8","14.5"
"474","Ty Montgomery II","RB","FA","-0.4","3.5","-","-","-","-","-","-","-","0","0","-","-","-","-","0","11.2","2.4","14.3"
"475","Chase Daniel","QB","FA","-","-","-","-","-","-","-","-","7.3","-","-","-","-","1.2","2.3","3.4","-","3.5","14.2"
"476","Javon Wims","WR","FA","6.6","2.7","0","0","0","0","1.3","1.4","-","-","-","-","1.8","0.2","0","0","0","1.1","14"
"477","Mike Boone","RB","FA","0","0","0","0","1.9","1","-","0","0","0","0","0","0","1.7","0","6.4","2.9","0.9","13.9"
"478","John Wolford","QB","JAC","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","13.8","13.8","13.8"
"479","Dante Pettis","WR","NO","0","0","0","0","-","BYE","-","-2","-","-","-","-","-","-","-","4.3","11.3","1.9","13.6"
"479","Trent Taylor","WR","SF","1.7","2","2.5","0","0","1.3","0","4.7","1.4","0","BYE","0","-","-","0","-","-","1.1","13.6"
"481","P.J. Walker","QB","FA","-","-","-","-","-","-","-","0.1","-","0.5","12.1","-","-","-","-","-","0.8","3.4","13.5"
"482","Jakob Johnson","RB","HOU","0","6.6","1.1","0","-","0","0.6","0","1.6","3","0","0","0.6","0","0","0","0","0.8","13.5"
"483","Ryan Griffin","TE","FA","0","0","0","2.5","0","2.7","0","0","3.8","-","0","0","4.1","0","0","-","0","0.9","13.1"
"484","Patrick Ricard","RB","BAL","-0.7","6.6","0","0","1.2","0","BYE","0","0","0.7","1","-","2.1","0","2","0","0","0.9","12.9"
"484","Justin Watson","WR","HOU","1.1","5.8","-","6","-","0","0","0","-","0","0","0","-","0","-","-","0","1.2","12.9"
"486","Austin Mack","WR","FA","-","-","-","-","-","0.6","0","0","9.2","1.4","-","0","0","0","0","0","1.4","1.1","12.6"
"487","J.J. Arcega-Whiteside","WR","FA","0","0","0","-","4.2","2","1.3","0","-","-","-","-","-","-","-","-","5","1.6","12.5"
"487","Virgil Green","TE","FA","1.5","0","0","0","1.9","-","9.1","-","-","-","-","-","-","-","-","-","-","2.1","12.5"
"489","Saquon Barkley","RB","PHI","9.6","2.8","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","6.2","12.4"
"490","Lil'Jordan Humphrey","WR","NYG","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","9.9","0","2.2","4","12.1"
"490","Keith Smith","RB","FA","0","0.8","0.8","0.9","0.1","0.8","0","0","0.1","-","0.9","0","0","0.6","4.7","2.4","0","0.8","12.1"
"492","Tristan Vizcaino","K","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","12","12","12"
"492","Diontae Spencer","WR","FA","0","0","1.2","0","-","0.9","-","-","-","0","0","-","-","6","0","2.4","1.5","1.1","12"
"494","Jaylen Samuels","RB","FA","0.8","0.9","0.1","-","0","0","0.5","0","0","0","-","-","2.7","4.8","2.1","0","0","0.9","11.9"
"495","J.J. Taylor","RB","HOU","3.7","-0.1","4.3","-","-","-","-","BYE","-","-","-","-","-","-","0.2","3.8","0","2","11.9"
"496","Parris Campbell","WR","DAL","11","0.7","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","5.9","11.7"
"497","Taylor Heinicke","QB","LAC","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","11.7","-","11.7","11.7"
"498","Devin Asiasi","TE","FA","0","0","0","-","-","0","-","-","-","-","-","-","-","0","0","0","10.9","1.4","10.9"
"499","Tevin Coleman","RB","FA","2.9","5","-","-","-","-","-","2","-","-","-","-","-1.1","0","1.1","0.8","0","1.3","10.7"
"500","Justice Hill","RB","BAL","-","-","-","0","-","0","BYE","0","0","0.8","0","5","0.9","0.4","1.3","0","2.1","0.9","10.5"
"501","Matt Barkley","QB","FA","-","-","-","-","0.9","-","-","-","-","-","-","0","-","-","0","0.1","9.3","2.1","10.3"
"502","C.J. Prosise","RB","FA","-","0","0.1","0","0","0","0","-","-","0.3","2.2","5.9","-","1.7","-","-","-","1","10.2"
"503","Luke Stocker","TE","FA","0","0","1.1","0","0.7","0","0","0","1.7","-","0","0","0","0","3.1","1.4","1.8","0.6","9.8"
"503","Pharoh Cooper","WR","FA","0","0","0","0","1.7","0","0","0","0","0","0","0","-","6.7","0","0","1.4","0.6","9.8"
"505","Dominique Dafney","TE","CAR","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","1.8","7.8","1.9","9.6"
"506","Artavis Pierce","RB","FA","-","-","-","-","-","0","-","-","0","0.9","-","-","-","-","-","8.6","-0.1","1.9","9.4"
"507","Tyrie Cleveland","WR","FA","1.2","-","0","0","-","0","0","0","0","-","-","0","1.6","-","-","-","6.5","0.9","9.3"
"507","Jaydon Mickens","WR","FA","0","0","0","0","3.2","0","0","6.1","0","-","-","-","-","-","-","-","0","0.9","9.3"
"509","Trace McSorley","QB","FA","-","-","-","-","-","-","-","-","-","-","-","8.7","-","0.6","-","-","-","4.7","9.3"
"510","Tyrod Taylor","QB","NYJ","9","-","-","-","-","-","-","-","0","BYE","-","-","-","-","-","-","-","4.5","9"
"511","Joe Reed","WR","FA","0","0.8","0","-","-","-","7.4","0","0.7","0","0","0","-","-","-","0","0","0.8","8.9"
"512","KJ Hill Jr.","WR","FA","0","0","2","0","1.3","-","-","0","-2","0","0","0","1.2","0.9","5.4","0","0","0.6","8.8"
"512","Devine Ozigbo","RB","FA","-","-","-","-","-","-","0","-","-","-","2","0","0","5","0.9","0.9","0","1.1","8.8"
"514","Chris Streveler","QB","FA","0.3","0","0","-","-","-","-","-","-","-","0","-","-","-","-","-","8.4","1.7","8.7"
"514","Jake Kumerow","WR","FA","-","-","-","-","-","-","-","-","0","0","-","0","0","0","8.7","-","-","1.5","8.7"
"516","Reggie Gilliam","RB","BUF","0","6.6","0","0","0","0","2","0","0","0","BYE","0","0","0","0","-","-","0.6","8.6"
"517","Steven Mitchell Jr.","WR","FA","-","-","-","-","-","-","-","-","-","-","-","0","0","5.3","0","0.7","2.5","1.4","8.5"
"517","Ja'Marcus Bradley","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","0","0","-","8.5","-","2.8","8.5"
"519","Damion Ratley","WR","FA","0","0","3.4","4.9","0","-","-","-","-","-","-","-","-","-","-","-","-","1.7","8.3"
"520","Theo Riddick","RB","FA","-","-","-","1.3","-","-","-","-","-","-","-","-","1.4","0","-0.5","-","6","1.6","8.2"
"520","Chris Manhertz","TE","NYG","0.9","1.3","0","2.2","0","1.1","0","1.1","0","0","0","1.6","-","0","0","0","0","0.5","8.2"
"522","Courtland Sutton","WR","DEN","-","8.1","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","-","8.1","8.1"
"523","Demetrius Harris","TE","FA","0","0","3","1.1","1.4","0","2.5","0","0","0","-","0","0","0","0","-","0","0.5","8"
"524","Ashton Dulin","WR","IND","0","1.1","0","0","4.2","0","BYE","1.8","-","-","-","0","0","0","0","0.8","0","0.6","7.9"
"525","Cethan Carter","TE","FA","0","0","0.6","2.9","0","0","-","0.7","-","0","0","1","0","0","0","0","2.6","0.5","7.8"
"525","Anthony Sherman","RB","FA","0.2","0","7","-","0","-","-","-","0","-","0","0","0","0","0","0","0.6","0.7","7.8"
"527","Jonathan Ward","RB","FA","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","7.6","0.5","7.6"
"528","Trent Sherfield Sr.","WR","DEN","0","0","0","0","1.1","0","0","-","0","0","0","-","0","0","0","0","6.4","0.5","7.5"
"529","Johnny Mundt","TE","JAC","0","0","0","1","0","0","6.3","0","-","0","0","0","0","0","0","0","0","0.5","7.3"
"529","Nick Keizer","TE","FA","0","0","0","0","0","0.7","2.6","1","0","-","1","0","2","0","0","0","0","0.5","7.3"
"531","Colin Thompson","TE","FA","-","0","0","0","0","0","0","0","0","7.2","0","0","-","0","0","0","0","0.5","7.2"
"531","Buddy Howell","RB","FA","0","0","0","0","-","-","0","-","0","0","0","0","0","5","2.2","0","0","0.5","7.2"
"533","River Cracraft","WR","FA","-","-","-","-","-","-","-","0","2.3","0","-","0","0","0","2.1","0","2.7","0.8","7.1"
"533","Deon Yelder","TE","FA","-","-","0","1","0","0","0","1","0","-","0","0.7","0","0","1.1","1.7","1.6","0.5","7.1"
"533","Levine Toilolo","TE","FA","1.8","0","0","0","0","0","0","1.4","0.5","0","-","0","0","0","1.9","0","1.5","0.4","7.1"
"533","Marlon Mack","RB","FA","7.1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","7.1","7.1"
"537","Ben DiNucci","QB","FA","-","-","-","-","-","0","1.6","5.4","-","-","-","-","-","-","-","-","-","2.3","7"
"538","Nick Westbrook-Ikhine","WR","MIA","-","0","0","-","1.2","2","0","0","0","0","1.2","0","-","0","0","2.4","0","0.5","6.8"
"538","Jason Croom","TE","FA","-","-","-","-","0","6.8","0","0","-","-","-","-","-","-","-","-","-","1.7","6.8"
"538","Jordan Thomas","TE","FA","-","0","0","6.8","-","0","-","-","-","-","0","0","-","-","-","-","-","1.1","6.8"
"541","Michael Burton","RB","DEN","0","0","0","1.2","0.2","-","0","0.1","1.8","0","0","0","0","0","1.4","1.9","-","0.4","6.6"
"542","Trenton Cannon","RB","FA","0","0","-","-","-0.1","3.7","0.7","0","0","0","0","2.3","-","-0.2","0","0","0","0.5","6.4"
"543","Isaiah Zuber","WR","FA","-","-","1.3","0.8","-","2.1","-","1.8","-","-","-","-","-","-","-","-","-","1.5","6"
"544","Juwan Johnson","TE","NO","-","-","-","-","-","BYE","0","1","-","-","-","-","0","1.6","0","2.4","0.9","0.8","5.9"
"544","Khari Blasingame","RB","FA","1","0","0","-","-","0","0","1","0","1.8","0","2.1","0","0","0","0","0","0.4","5.9"
"546","Tanner Hudson","TE","CIN","-","0","0","0","1.4","0","1.7","0","0","0","-","-","-","-","0","2.5","-","0.5","5.6"
"547","Dontrell Hilliard","RB","FA","-","-","-","2.6","0","2.9","0","0","-","-","-","-","-","-","-","0","0","0.8","5.5"
